,title,genres,rating,director,imageUrl
55034,Mommy's Little Girl (2016),Drama,3.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55035,Hotel Artemis (2018),Sci-Fi|Thriller,4.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55036,PQ17: An Arctic Convoy Disaster (2014),Documentary,3.6,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55037,The Pregnant Papa (1989),Comedy,4.6,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55038,Confessions of a Porn Addict (2008),Comedy,1.7,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55039,Damsel (2018),Comedy|Drama|Western,2.3,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55040,Modern Love Is Automatic (2009),Comedy,3.0,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55041,Bohemian Nights (1985),Drama,3.3,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55042,Fursonas (2016),Documentary,3.9,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55043,Ungodly Acts (2015),Drama,4.7,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55044,The Missing Girl (2015),Comedy|Drama|Mystery,3.9,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55045,Vlog (2008),Horror,4.1,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55046,The Choking Game (2014),Drama,1.1,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55047,Walking the Halls (2012),Drama|Thriller,2.0,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55048,Puppylove (2013),Drama|Romance,4.1,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55049,Don't Need You - The Herstory of Riot Grrrl (2005),Documentary,3.8,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55050,My Sweet Audrina (2016),Drama|Thriller,4.1,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55051,The Last Recipe (2017),(no genres listed),2.9,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55052,The Chart of Love (2014),Drama,1.2,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55053,Dawn of a Filmmaker: The Keisuke Kinoshita Story (2013),Drama,4.5,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55054,Petal Dance (2013),Drama,4.3,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55055,Yellow Elephant (2013),Drama|Romance,2.0,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55056,My SO Has Got Depression (2011),Comedy|Drama,3.3,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55057,In His Chart (2011),(no genres listed),3.1,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55058,"Here Comes the Bride, My Mom! (2010)",Drama|Romance,1.4,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55059,Solanin (2010),Drama|Romance,1.7,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55060,Brass Knuckle Boys (2008),Comedy,1.4,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55061,Flowers in the Shadow (2008),Comedy|Drama,1.6,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55062,Sad Vacation (2007),Drama,2.2,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55063,Virgin Snow (2007),Romance,2.6,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55064,"Tokyo Tower: Mom and Me, and Sometimes Dad (2007)",Drama,4.2,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55065,Su-ki-da (2006),Drama|Romance,2.2,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55066,Shooting Stars (2002),Comedy,4.7,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55067,San Antonio (2004),Action|Comedy,2.1,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55068,The Do-Gooders (2005),Comedy|Crime,3.4,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55069,French Cuisine (2015),Comedy,2.6,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55070,"Dude, Where's the Party? (2004)",Comedy,2.2,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55071,Ten 'til Noon (2006),Crime|Thriller,4.9,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55072,"Hello, Schoolgirl (2008)",Comedy|Drama,1.9,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55073,The Change,Drama,1.7,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55074,The Catcher Was a Spy (2018),Drama|War,2.5,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55075,The Spy Who Dumped Me (2018),Action|Comedy,2.7,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55076,Mission: Impossible - Fallout (2018),Action|Adventure|Thriller,3.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55077,Addio giovinezza! (1918),(no genres listed),3.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55078,The Early Hatchling Gets The Worm (2016),Animation,4.2,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55079,Hidden Agenda (1999),Action|Crime|Mystery,4.3,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55080,Trainer! (2013),Documentary,1.6,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55081,The Doctor From India,(no genres listed),4.8,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55082,Death in Sarajevo (2016),Drama,4.6,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55083,Adalen 31 (1969),Drama|Romance,2.0,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55084,The Youth of Maxim (1935),(no genres listed),3.4,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55085,Apache Warrior (2017),Documentary,3.9,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55086,The Cook (1918),Comedy,4.7,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55087,The Survivor's Guide to Prison (2018),Documentary,3.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55088,Vincent (2014),Adventure|Comedy|Fantasy,3.3,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55089,The Rape of the Vampire (1968),Horror,3.4,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55090,Ocean's 8 (2018),Action|Comedy|Crime|Thriller,3.4,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55091,UV (2007),Drama|Mystery,2.7,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55092,Sunday's Illness (2018),Drama,3.7,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55093,From Left to Right (1989),Animation,1.6,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55094,«5/4» (1990),Animation,3.8,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55095,Legend (2014),Action|Drama|Romance,1.8,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55096,Return Move (1981),Action|Adventure|Drama,1.5,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55097,Pappa pia (2017),Comedy|Romance,3.2,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55098,The Enchanting Shadow (1960),Drama|Horror,1.0,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55099,SuperFly (2018),Action|Crime|Thriller,4.1,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55100,La barra de la esquina (1950),Comedy|Drama,2.5,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55101,Los muchachos de mi barrio (1970),(no genres listed),2.1,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55102,El profesor tirabombas (1972),Comedy,3.1,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55103,El profesor patagónico (1970),Comedy,3.8,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55104,El profesor hippie (1969),Comedy,3.2,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55105,97% Owned (2012),Documentary,4.5,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55106,"1, 2, 3, voleurs (2011)",Crime,4.3,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55107,Never Leave Alive (2017),Action|Adventure,4.4,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55108,Ibiza (2018),Comedy|Romance,3.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55109,Astro (2018),Action|Sci-Fi|Thriller,1.0,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55110,Tulipani (2017),Comedy|Drama,4.1,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55111,Holy Goalie (2018),Comedy,1.6,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55112,Janatha Garage (2016),Action|Drama,4.3,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55113,Robin des Bois - La véritable histoire (2015),Comedy,3.6,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55114,The Truce (1974),(no genres listed),3.0,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55115,Últimos días de la víctima (1982),Crime|Thriller,3.5,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55116,"Thi Mai, rumbo a Vietnam (2018)",Comedy,4.6,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55117,Confusi e felici (2014),Comedy,4.7,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55118,"Human, Space, Time and Human (2018)",Drama,4.6,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55119,Chasing Cain (2001),Crime|Drama,1.6,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55120,Harry & Meghan: A Royal Romance (2018),Romance,3.5,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55121,Royal Matchmaker (2018),(no genres listed),4.0,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55122,The Neighbor (2018),Drama|Thriller,1.0,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55123,Pensé que iba a haber fiesta (2013),(no genres listed),2.7,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55124,Vannin' (2013),Documentary,4.6,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55125,Abeltje (1998),Adventure,1.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55126,Pluk van de Petteflet (2004),Adventure,1.9,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55127,The Skippers of the Cameleon (2003),Children,3.4,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55128,Macross: Do You Remember Love? (1984),Action|Adventure|Animation|Drama|Sci-Fi|War,4.8,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55129,Con il fiato sospeso (2013),Drama,1.9,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55130,Macross Zero (2002),Action|Animation|Sci-Fi|War,2.2,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55131,Macross Frontier: The False Songstress (2009),Animation|Drama|Romance|Sci-Fi,4.8,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55132,Macross: Flash Back 2012 (1987),Animation|Sci-Fi,1.4,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55133,The Ossuary (1970),Animation|Documentary,4.5,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55134,Manly Games (1988),Animation,3.3,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55135,Nollywood Babylon (2009),Documentary,3.9,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55136,Shoot Me in the Heart (2015),Drama,2.3,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55137,Midnight Runners (2017),Action|Comedy,3.2,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55138,Tiramisù (2016),Comedy,1.3,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55139,Делай - раз! (1989),Drama|War,1.5,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55140,"Ed, Edd n Eddy's Big Picture Show (2009)",Adventure|Animation|Comedy,4.3,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55141,Spivak (2018),Comedy,1.2,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55142,"Red, Honest, in Love (1984)",Adventure|Children|Fantasy,2.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55143,The Miseducation of Cameron Post (2018),Drama,3.3,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55144,The Silent Storm (2014),Drama|Romance,1.1,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55145,The Swan Princess: Royally Undercover (2017),Animation|Children,2.6,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55146,Stink Bomb (1995),Action|Animation|Comedy,4.5,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55147,Cannon Fodder (1995),Animation,3.4,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55148,Global Heresy (2002),Comedy|Drama,3.9,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55149,Dad in Training (2016),Comedy,4.1,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55150,Les Gorilles (2015),Comedy,3.4,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55151,Northern Lights (1978),Drama,1.8,Christopher Nolan,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55152,Legendary Amazons (2011),Action|War,3.4,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55153,Reset (2017),Action|Sci-Fi,3.8,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55154,The Con Artist (2010),Comedy,4.1,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55155,Superfights (1995),Action,1.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55156,Space Dive (2012),Documentary,1.9,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55157,The Return of Maxim (1937),(no genres listed),3.5,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55158,Craters of the Moon (2014),(no genres listed),4.2,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55159,Hollow Creek (2016),Crime|Mystery|Thriller,4.1,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55160,Dirty Beautiful (2015),Comedy|Drama|Romance,1.8,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55161,Sunday School Musical (2008),(no genres listed),2.1,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55162,Rush It (1978),Comedy,4.6,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55163,Maternal Instincts (1996),Drama|Thriller,2.3,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55164,The Carter Effect (2017),Documentary,4.5,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55165,The Net (2016),Drama,3.2,Steven Spielberg,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55166,The Secret War of Harry Frigg (1968),Comedy|War,2.2,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55167,Testosterone (2003),Comedy|Drama,1.1,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55168,The Fall of Sparta (2018),Drama,2.3,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55169,How Long Will I Love U (2018),Comedy|Fantasy|Romance,2.5,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55170,Prodigals (2018),(no genres listed),4.4,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55171,Demi Lovato: Simply Complicated (2017),Documentary,3.2,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55172,Fanat (1989),Action|Crime,2.1,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55173,Caruso Pascoski Di Padre Polacco (1988),Comedy,2.1,Ridley Scott,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55174,My Sister My Love (1966),Drama|Romance,1.6,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55175,Iron Soldier (2010),Action|Sci-Fi,2.6,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55176,2036 Origin Unknown (2018),Sci-Fi,4.0,Alfred Hitchcock,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55177,Macross Dynamite Seven (1997),Action|Adventure|Animation|Comedy|Sci-Fi,1.9,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55178,Macross 7: The Galaxy is Calling Me (1995),Action|Animation|Sci-Fi,1.7,Francis Ford Coppola,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55179,Dragon Ball Z - The Fall of Men (2015),Action|Adventure,3.0,Stanley Kubrick,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55180,Gutterdämmerung (2016),(no genres listed),4.9,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55181,A Species Odyssey (2003),Documentary,2.6,Quentin Tarantino,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55182,Homo sapiens (2005),Documentary,2.9,James Cameron,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
55183,Birth of Civilization (2007),Documentary,2.3,Martin Scorsese,https://my-cobra.s3.ap-southeast-1.amazonaws.com/posters/v1-poster.png
